"","Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","Region","IncomeGroup","TableName"
"105","Indonesia","IDN","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,5667756645,7076465295,8337423313,9150684932,9333536360,10997590361,16273253012,25802409639,30463855422,37269156627,45808915663,51455719100,51400186379,72482337370,85518233451,90158449307,81052283405,84853699994,85289491750,79954072570,75929617577,84300174477,94451427898,106141000000,116622000000,128027000000,158007000000,176892000000,202132000000,227370000000,215749000000,95445547873,140001000000,165021000000,160447000000,195661000000,234772000000,256837000000,285869000000,364571000000,432217000000,510229000000,539580000000,755094000000,892969000000,917870000000,912524000000,890815000000,860854000000,931877000000,1015420000000,1042170000000,NA,"East Asia & Pacific","Lower middle income","Indonesia"
"106","IDA only","IDX","GDP (current US$)","NY.GDP.MKTP.CD",26907782086,28215436947,30563448055,35507697141,32802149588,37993405021,41157529962,41685030535,43706161269,48954489119,50765328675,54006502004,53670916231,64916044847,83664198021,103304000000,95579567243,107363000000,126531000000,140340000000,152546000000,155535000000,154907000000,148900000000,149455000000,159544000000,172165000000,183134000000,184940000000,183076000000,192951000000,196585000000,184839000000,186591000000,172034000000,196389000000,214304000000,224638000000,233838000000,236764000000,258190000000,253166000000,266803000000,300503000000,340174000000,384283000000,444483000000,529120000000,642111000000,658774000000,748786000000,840446000000,886434000000,983697000000,1057620000000,1072820000000,1100340000000,1217660000000,1222270000000,NA,"","","IDA only"
"107","Isle of Man","IMN","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914727080.6,1023086919,1180919719,1382548250,1567465657,1563667800,1659249982,1947408065,2328854756,2822228369,3032409189,3422651334,4466100440,5928601103,5487083658,5920177689,6566098382,6433357030,6754330155,7428280402,6792417112,6592627599,NA,NA,NA,"Europe & Central Asia","High income","Isle of Man"
"108","India","IND","GDP (current US$)","NY.GDP.MKTP.CD",37029884762,39232436723,42161482868,48421924618,56480291292,59554856000,45865463132,50134943403,53085457141,58447996416,62422484548,67350989633,71463195541,85515271632,99525901498,98472798814,102717000000,121487000000,137300000000,152992000000,186325000000,193491000000,200715000000,218262000000,212158000000,232512000000,248986000000,279034000000,296589000000,296042000000,320979000000,270105000000,288208000000,279296000000,327276000000,360282000000,392897000000,415868000000,421351000000,458820000000,468395000000,485441000000,514938000000,607699000000,709149000000,820382000000,940260000000,1216740000000,1198900000000,1341890000000,1675620000000,1823050000000,1827640000000,1856720000000,2039130000000,2103590000000,2290430000000,2652550000000,2726320000000,NA,"South Asia","Lower middle income","India"
"109","Not classified","INX","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","Ireland","IRL","GDP (current US$)","NY.GDP.MKTP.CD",1939329775,2088012282,2260349684,2430843768,2766608946,2945704143,3104034393,3343636773,3278584478,3787077344,4401259497,5104355309,6325627459,7490132356,7906317069,9495165854,9465078121,11261810826,14665538055,18341273372,21773901117,20694944099,21500471384,20790917197,20130728188,21295485800,28748959623,33961141386,37818133293,39285383971,49364679953,49847127139,55985505025,52480251773,57166035571,69222624369,75880630166,82826141595,90082051923,98692079267,99852958356,109135000000,127950000000,164285000000,193871000000,211649000000,232083000000,269918000000,275039000000,236316000000,222149000000,237472000000,224999000000,238544000000,258472000000,291500000000,300523000000,334834000000,382487000000,NA,"Europe & Central Asia","High income","Ireland"
"111","Iran, Islamic Rep.","IRN","GDP (current US$)","NY.GDP.MKTP.CD",4199134390,4426949095,4693566416,4928628018,5379845647,6197319930,6789938673,7555383690,8623172960,9743089606,10976245154,13731801565,17153463264,27081698249,46209092073,51776222350,68055295080,80600122701,77994316622,90391877325,94362275580,100499000000,125949000000,156365000000,162277000000,180184000000,209095000000,134010000000,123058000000,120496000000,124813000000,NA,NA,63743623232,71841461173,96419225744,120404000000,113919000000,110277000000,113848000000,109592000000,126879000000,128627000000,153545000000,190043000000,226452000000,266299000000,349882000000,406071000000,414059000000,487070000000,583500000000,598853000000,467415000000,434475000000,385874000000,418977000000,454013000000,NA,NA,"Middle East & North Africa","Upper middle income","Iran, Islamic Rep."
"112","Iraq","IRQ","GDP (current US$)","NY.GDP.MKTP.CD",1684121535,1831700364,1954634836,1978437693,2340521143,NA,NA,NA,2896947634,3008120975,3281713806,3865346535,4113848002,5134367778,11516762614,13458516763,17754825601,19838130715,23762275652,37816457839,53405689130,38424991534,42595309883,40595046639,46802508845,48284979093,47127693792,56609842393,62503055645,65641363783,179886000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36627901762,49954890353,65140293688,88840050497,131614000000,111661000000,138517000000,185750000000,218001000000,234648000000,234648000000,177499000000,170220000000,193159000000,225914000000,NA,"Middle East & North Africa","Upper middle income","Iraq"
"113","Iceland","ISL","GDP (current US$)","NY.GDP.MKTP.CD",248434097,253885656.3,284916516.2,340061650.1,434267936.9,523694949.4,628893310.4,621225962.2,474399471.6,414709311.4,527496590.9,671258750,840914457.3,1156175524,1517467734,1408989850,1671997859,2211828984,2515601748,2857724220,3386501918,3498247432,3211446626,2770107923,2868747035,2988537806,3995619693,5528616190,6115814935,5681096096,6478459747,6920116563,7091625419,6227928906,6399064571,7134341218,7438183247,7580988916,8494094643,8971609106,9003639475,8205357164,9294651863,11414054861,13834751482,16812529924,17216417442,21514962937,17905251832,13164652894,13683689802,15158548597,14724078264,16033517529,17758089312,17344165907,20716024757,24489493459,25882218777,NA,"Europe & Central Asia","High income","Iceland"
"114","Israel","ISR","GDP (current US$)","NY.GDP.MKTP.CD",2598500000,3138500000,2510000000,2992333333,3405333333,3663333333,3980000000,4030000000,4619000000,5329333333,7038333333,6702000000,8762500000,11309750000,16317250000,15337833333,15161000000,17347500000,16818647059,21482760000,24129333333,25541982456,27796979424,31046960854,29118001364,27464859869,34047913833,40903634140,50026434048,49829306408,58925354727,67459649072,75496923793,75875266422,86216942413,100239000000,109855000000,114622000000,115862000000,117011000000,132244000000,130671000000,121042000000,126809000000,135342000000,142411000000,153983000000,178743000000,215961000000,207452000000,233733000000,261717000000,257435000000,292917000000,310008000000,300471000000,319378000000,353268000000,369690000000,NA,"Middle East & North Africa","High income","Israel"
"115","Italy","ITA","GDP (current US$)","NY.GDP.MKTP.CD",40385288344,44842760293,50383891899,57710743060,63175417019,67978153851,73654870011,81133120065,87942231678,97085082807,113021000000,124261000000,144781000000,174913000000,198906000000,226945000000,223976000000,256747000000,314019000000,392379000000,475683000000,429282000000,425863000000,441581000000,436443000000,450726000000,638274000000,803055000000,888668000000,925598000000,1177330000000,1242110000000,1315810000000,1061450000000,1095590000000,1170790000000,1308930000000,1239050000000,1266310000000,1248560000000,1141760000000,1162320000000,1266510000000,1569650000000,1798310000000,1852660000000,1942630000000,2203050000000,2390730000000,2185160000000,2125060000000,2276290000000,2072820000000,2130490000000,2151730000000,1832270000000,1869200000000,1946570000000,2073900000000,NA,"Europe & Central Asia","High income","Italy"
"116","Jamaica","JAM","GDP (current US$)","NY.GDP.MKTP.CD",699050679,748028839.4,777712445.8,826690466.2,897931401.4,972140557.2,1096738065,1148025407,1083883355,1191287652,1404776071,1539865514,1875048860,1905917553,2375096249,2860411286,2966010230,3249697393,2644449232,2425033998,2679409453,2979061412,3293533288,3619294121,2373566957,2100223150,2754566176,3286987552,3828310735,4404970059,4592224067,4071219198,3530892749,5405097571,5419134875,6538840170,7368000000,8375077443,8763219645,8851581633,8985352832,9178016493,9694169757,9399447609,10150978155,11204416000,11901911988,12827809965,13680482787,12067478478,13200286270,14413359665,14798716216,14193012191,13852192273,14145469269,14072135209,14781107822,15717858487,NA,"Latin America & Caribbean","Upper middle income","Jamaica"
"117","Jordan","JOR","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,599831979.8,658078969.5,631755810.7,561187342.5,698963875.7,639596751.6,678241389,788574629,943700547.8,1197454207,1363039400,1708734940,2096568479,2602748691,3271728272,3910036925,4384685230,4680567376,4920407601,4966710013,4993829194,6401380000,6755599114,6277197435,4220945005,4160003917,4344250257,5311329067,5605841536,6237739516,6727446632,6928359238,7246188575,7912327362,8149106065,8460424401,8975689845,9582453032,10195660790,11411390409,12588665303,15056929760,17110587447,22218617772,23974612130,26551480959,28932299013,30966149506,33675599436,36104372355,37968970381,39252468265,40765867419,42290832158,NA,"Middle East & North Africa","Upper middle income","Jordan"
"118","Japan","JPN","GDP (current US$)","NY.GDP.MKTP.CD",44307342950,53508617739,60723018684,69498131797,81749006382,90950278258,105628000000,123782000000,146601000000,172204000000,212609000000,240152000000,318031000000,432083000000,479626000000,521542000000,586162000000,721412000000,1013610000000,1055010000000,1105390000000,1218990000000,1134520000000,1243320000000,1318380000000,1398890000000,2078950000000,2532810000000,3071680000000,3054910000000,3132820000000,3584420000000,3908810000000,4454140000000,4907040000000,5449120000000,4833710000000,4414730000000,4032510000000,4562080000000,4887520000000,4303540000000,4115120000000,4445660000000,4815150000000,4755410000000,4530380000000,4515260000000,5037910000000,5231380000000,5700100000000,6157460000000,6203210000000,5155720000000,4850410000000,4389480000000,4926670000000,4859950000000,4970920000000,NA,"East Asia & Pacific","High income","Japan"
"119","Kazakhstan","KAZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26932728899,24881135586,24906939560,23409027476,21250839258,20374307047,21035357833,22165932063,22135245413,16870817135,18291990619,22152694162,24636593223,30833699703,43151647003,57123671734,81003884545,104850000000,133442000000,115309000000,148047000000,192627000000,207999000000,236635000000,221416000000,184388000000,137278000000,162887000000,170539000000,NA,"Europe & Central Asia","Upper middle income","Kazakhstan"
"120","Kenya","KEN","GDP (current US$)","NY.GDP.MKTP.CD",791265458.8,792959472.1,868111400,926589348.6,998759333.6,997919320,1164519673,1232559506,1353295458,1458379415,1603447357,1778391289,2107279157,2502142444,2973309272,3259344936,3474542392,4494378855,5303734883,6234390975,7265315332,6854491454,6431579357,5979198464,6191437070,6135034338,7239126717,7970820531,8355380879,8283114648,8572359163,8151479004,8209129172,5751789915,7148145376,9046326060,12045858436,13115773738,14093998844,12896013577,12705357103,12986007426,13147743911,14904517650,16095337094,18737897745,25825524821,31958195182,35895153328,37021512049,40000088347,41953433591,50412754861,55096728048,61448046802,64007750179,69188755511,78757391333,87908262520,NA,"Sub-Saharan Africa","Lower middle income","Kenya"
"121","Kyrgyz Republic","KGZ","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2675000000,2569444444,2316562500,2028295455,1681006993,1661018519,1827570586,1767864036,1645963750,1249061487,1369692689,1525112242,1605640974,1919012667,2211534585,2460248026,2834168889,3802566171,5139957785,4690062255,4794357795,6197766119,6605139933,7335027592,7468096567,6678178340,6813092066,7702934800,8092836609,NA,"Europe & Central Asia","Lower middle income","Kyrgyz Republic"
"122","Cambodia","KHM","GDP (current US$)","NY.GDP.MKTP.CD",637142865.7,642857134.3,660000008.6,728571437.1,782857128.6,868571428.6,914285714.3,962857134.3,1065714249,978873232.4,718401157.7,969911421.4,505549441.4,702899156,588443893.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2533727592,2791435272,3441205693,3506695720,3443413389,3120425503,3517242477,3677897739,3984000517,4284028483,4658246918,5337833248,6293046162,7274595707,8639235842,10351914093,10401851851,11242275199,12829541141,14054443213,15227991395,16702610842,18049954289,20016747754,22177200512,24571753583,NA,"East Asia & Pacific","Lower middle income","Cambodia"
"123","Kiribati","KIR","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14295279.54,15278632.48,18936526.95,31710657.73,85637174.37,55081816.99,41109617.5,38748059.44,45210026.32,42620165.44,38715554.54,41369800.05,40572066.13,37837837.84,41246160.6,32125148.4,32085561.5,33608738.27,42972107.2,41119721.65,39809538.68,47515189.28,47737955.35,46919624.64,54832577.86,56338028.17,66515376.79,67537479.59,65334841.06,69032258.06,67254174.4,63101272.37,72196457.68,90231856.8,102367039.3,112133944.3,110234939.8,132671743,141042610.3,132420059.3,156120895.2,181705002.6,190243321.6,185113921.6,179703443.3,171117872.4,178328873,185572501.5,188284518.8,NA,"East Asia & Pacific","Lower middle income","Kiribati"
"124","St. Kitts and Nevis","KNA","GDP (current US$)","NY.GDP.MKTP.CD",12366563.61,12483229.31,12541562.15,12833226.39,13416554.86,13593932.32,14469078.18,16742338.25,14600000,15850000,16300000,19624746.45,22944849.12,24196018.38,31514856.31,33364055.3,30095602.29,44496737.78,49433941.48,58840662.59,68459214.07,80890204.81,86021798.52,86875571.48,98603924.81,111008962.2,130684579.6,147748773.3,172692174.4,192517321.9,217258907.8,220539507.4,242135418.1,263754660.4,295157658.1,313483384.8,333946095.6,374640295.1,383257144.9,406597034.4,433520494.9,475443712.2,497328946.7,486344351,529250459.3,577730934.1,657227386.7,723938700.4,793368441,767066391.8,766785071.2,818728133,800392821.2,849496203.9,916857359.5,936314411.5,958973183.2,992007403.1,1039875050,NA,"Latin America & Caribbean","High income","St. Kitts and Nevis"
"125","Korea, Rep.","KOR","GDP (current US$)","NY.GDP.MKTP.CD",3957240261,2417638423,2813856976,3988476879,3458565257,3120495495,3928281860,4854724235,6117115489,7675943920,8999227202,9889961112,10842220469,13841885921,19482038223,21704752066,29779338843,38265082645,51700619835,66567975207,64980820835,72425590649,77773431088,87024427973,96597434180,100273000000,115537000000,146133000000,196964000000,243526000000,279349000000,325734000000,350051000000,386303000000,455603000000,556131000000,598099000000,557503000000,374241000000,485248000000,561633000000,533052000000,609020000000,680521000000,764881000000,898137000000,1011800000000,1122680000000,1002220000000,901935000000,1094500000000,1202460000000,1222810000000,1305600000000,1411330000000,1382760000000,1414800000000,1530750000000,1619420000000,NA,"East Asia & Pacific","High income","Korea, Rep."
"126","Kuwait","KWT","GDP (current US$)","NY.GDP.MKTP.CD",NA,NA,NA,NA,NA,2097451694,2391486978,2441893027,2663119574,2769532344,2873984878,3880370402,4451200973,5408293999,13004774557,12024138276,13131668947,14135729588,15500908760,24746019537,28638550499,25056672166,21577977770,20869434305,21697297872,21442619681,17903681693,22365734482,20692472760,24312117767,18427777778,11008793176,19858555215,23941391391,24848483838,27191689008,31493987642,30354434553,25941929462,30121879435,37711864407,34890772742,38137545245,47875838926,59440108585,80797945205,101551000000,114641000000,147396000000,105900000000,115419000000,154028000000,174070000000,174161000000,162631000000,114567000000,109420000000,119552000000,141678000000,NA,"Middle East & North Africa","High income","Kuwait"
"127","Latin America & Caribbean (excluding high income)","LAC","GDP (current US$)","NY.GDP.MKTP.CD",73151522198,76524296013,87601060226,88011983878,98265109427,105186000000,115236000000,118358000000,127913000000,142671000000,155222000000,172342000000,194964000000,254727000000,339398000000,364895000000,404275000000,441277000000,500552000000,592897000000,709829000000,819334000000,767578000000,677040000000,682596000000,705501000000,709019000000,744562000000,842342000000,920288000000,1083280000000,1344490000000,1251870000000,1448800000000,1658470000000,1755360000000,1902760000000,2085060000000,2099480000000,1877180000000,2082500000000,2033380000000,1809040000000,1841470000000,2118650000000,2574880000000,3022670000000,3585700000000,4198030000000,3933630000000,4904610000000,5584690000000,5621550000000,5748380000000,5882790000000,4997010000000,4857780000000,5405040000000,5193400000000,NA,"","","Latin America & Caribbean (excluding high income)"
