Temperature - (Celsius), Year, Statistics, Country, ISO3
23.6314, 1933, Jun Average, Colombia, COL
24.1238, 1933, Jul Average, Colombia, COL
23.9271, 1933, Aug Average, Colombia, COL
24.4896, 1933, Sep Average, Colombia, COL
23.8167, 1933, Oct Average, Colombia, COL
23.9434, 1933, Nov Average, Colombia, COL
23.8679, 1933, Dec Average, Colombia, COL
24.1481, 1934, Jan Average, Colombia, COL
24.0879, 1934, Feb Average, Colombia, COL
24.2309, 1934, Mar Average, Colombia, COL
24.8969, 1934, Apr Average, Colombia, COL
24.2267, 1934, May Average, Colombia, COL
23.9412, 1934, Jun Average, Colombia, COL
23.4777, 1934, Jul Average, Colombia, COL
24.1817, 1934, Aug Average, Colombia, COL
24.768, 1934, Sep Average, Colombia, COL
24.0547, 1934, Oct Average, Colombia, COL
24.3069, 1934, Nov Average, Colombia, COL
24.568, 1934, Dec Average, Colombia, COL
24.5477, 1935, Jan Average, Colombia, COL
24.4619, 1935, Feb Average, Colombia, COL
25.1622, 1935, Mar Average, Colombia, COL
24.6607, 1935, Apr Average, Colombia, COL
23.8319, 1935, May Average, Colombia, COL
23.8029, 1935, Jun Average, Colombia, COL
23.8165, 1935, Jul Average, Colombia, COL
23.8521, 1935, Aug Average, Colombia, COL
24.0525, 1935, Sep Average, Colombia, COL
24.3661, 1935, Oct Average, Colombia, COL
24.3006, 1935, Nov Average, Colombia, COL
24.622, 1935, Dec Average, Colombia, COL
24.5639, 1936, Jan Average, Colombia, COL
25.2093, 1936, Feb Average, Colombia, COL
25.4253, 1936, Mar Average, Colombia, COL
25.0135, 1936, Apr Average, Colombia, COL
24.606, 1936, May Average, Colombia, COL
23.7996, 1936, Jun Average, Colombia, COL
23.6677, 1936, Jul Average, Colombia, COL
24.165, 1936, Aug Average, Colombia, COL
24.5634, 1936, Sep Average, Colombia, COL
24.3411, 1936, Oct Average, Colombia, COL
25.037, 1936, Nov Average, Colombia, COL
24.3878, 1936, Dec Average, Colombia, COL
24.2507, 1937, Jan Average, Colombia, COL
24.7138, 1937, Feb Average, Colombia, COL
25.5086, 1937, Mar Average, Colombia, COL
25.0041, 1937, Apr Average, Colombia, COL
24.2138, 1937, May Average, Colombia, COL
23.7829, 1937, Jun Average, Colombia, COL
23.7047, 1937, Jul Average, Colombia, COL
24.091, 1937, Aug Average, Colombia, COL
24.2551, 1937, Sep Average, Colombia, COL
24.5634, 1937, Oct Average, Colombia, COL
24.8061, 1937, Nov Average, Colombia, COL
24.9812, 1937, Dec Average, Colombia, COL
24.8615, 1938, Jan Average, Colombia, COL
25.1017, 1938, Feb Average, Colombia, COL
24.3881, 1938, Mar Average, Colombia, COL
24.0016, 1938, Apr Average, Colombia, COL
23.8442, 1938, May Average, Colombia, COL
23.6324, 1938, Jun Average, Colombia, COL
23.7971, 1938, Jul Average, Colombia, COL
23.6146, 1938, Aug Average, Colombia, COL
24.3518, 1938, Sep Average, Colombia, COL
24.5676, 1938, Oct Average, Colombia, COL
24.238, 1938, Nov Average, Colombia, COL
24.2991, 1938, Dec Average, Colombia, COL
24.147, 1939, Jan Average, Colombia, COL
24.0589, 1939, Feb Average, Colombia, COL
24.2111, 1939, Mar Average, Colombia, COL
24.0691, 1939, Apr Average, Colombia, COL
24.3639, 1939, May Average, Colombia, COL
23.7746, 1939, Jun Average, Colombia, COL
23.8608, 1939, Jul Average, Colombia, COL
24.2791, 1939, Aug Average, Colombia, COL
24.4052, 1939, Sep Average, Colombia, COL
24.5847, 1939, Oct Average, Colombia, COL
24.7585, 1939, Nov Average, Colombia, COL
25.3489, 1939, Dec Average, Colombia, COL
23.9805, 1940, Jan Average, Colombia, COL
25.0568, 1940, Feb Average, Colombia, COL
24.9115, 1940, Mar Average, Colombia, COL
25.2561, 1940, Apr Average, Colombia, COL
25.2106, 1940, May Average, Colombia, COL
24.3599, 1940, Jun Average, Colombia, COL
24.5786, 1940, Jul Average, Colombia, COL
24.3414, 1940, Aug Average, Colombia, COL
24.5722, 1940, Sep Average, Colombia, COL
24.8053, 1940, Oct Average, Colombia, COL
24.7733, 1940, Nov Average, Colombia, COL
23.7711, 1940, Dec Average, Colombia, COL
24.6585, 1941, Jan Average, Colombia, COL
25.4063, 1941, Feb Average, Colombia, COL
25.8149, 1941, Mar Average, Colombia, COL
25.2625, 1941, Apr Average, Colombia, COL
25.342, 1941, May Average, Colombia, COL
24.1963, 1941, Jun Average, Colombia, COL
24.1249, 1941, Jul Average, Colombia, COL
24.6899, 1941, Aug Average, Colombia, COL
24.9561, 1941, Sep Average, Colombia, COL
25.4075, 1941, Oct Average, Colombia, COL
25.561, 1941, Nov Average, Colombia, COL
25.807, 1941, Dec Average, Colombia, COL
24.7569, 1942, Jan Average, Colombia, COL
25.1047, 1942, Feb Average, Colombia, COL
25.1082, 1942, Mar Average, Colombia, COL
24.6568, 1942, Apr Average, Colombia, COL
24.1058, 1942, May Average, Colombia, COL
23.6544, 1942, Jun Average, Colombia, COL
23.59, 1942, Jul Average, Colombia, COL
24.0751, 1942, Aug Average, Colombia, COL
24.5266, 1942, Sep Average, Colombia, COL
24.2793, 1942, Oct Average, Colombia, COL
24.1836, 1942, Nov Average, Colombia, COL
24.4212, 1942, Dec Average, Colombia, COL
24.5834, 1943, Jan Average, Colombia, COL
24.349, 1943, Feb Average, Colombia, COL
24.2171, 1943, Mar Average, Colombia, COL
24.3409, 1943, Apr Average, Colombia, COL
23.776, 1943, May Average, Colombia, COL
23.3526, 1943, Jun Average, Colombia, COL
23.3323, 1943, Jul Average, Colombia, COL
23.8595, 1943, Aug Average, Colombia, COL
24.7652, 1943, Sep Average, Colombia, COL
24.5971, 1943, Oct Average, Colombia, COL
24.731, 1943, Nov Average, Colombia, COL
24.3678, 1943, Dec Average, Colombia, COL
24.2356, 1944, Jan Average, Colombia, COL
24.2492, 1944, Feb Average, Colombia, COL
24.6293, 1944, Mar Average, Colombia, COL
24.5511, 1944, Apr Average, Colombia, COL
23.9549, 1944, May Average, Colombia, COL
23.4349, 1944, Jun Average, Colombia, COL
24.0855, 1944, Jul Average, Colombia, COL
24.1287, 1944, Aug Average, Colombia, COL
24.1237, 1944, Sep Average, Colombia, COL
24.7811, 1944, Oct Average, Colombia, COL
24.3156, 1944, Nov Average, Colombia, COL
24.3778, 1944, Dec Average, Colombia, COL
24.3589, 1945, Jan Average, Colombia, COL
24.5892, 1945, Feb Average, Colombia, COL
25.1006, 1945, Mar Average, Colombia, COL
23.9301, 1945, Apr Average, Colombia, COL
23.0676, 1945, May Average, Colombia, COL
23.7187, 1945, Jun Average, Colombia, COL
23.7117, 1945, Jul Average, Colombia, COL
24.2049, 1945, Aug Average, Colombia, COL
24.6051, 1945, Sep Average, Colombia, COL
24.4843, 1945, Oct Average, Colombia, COL
24.5135, 1945, Nov Average, Colombia, COL
24.7373, 1945, Dec Average, Colombia, COL
24.4212, 1946, Jan Average, Colombia, COL
24.4366, 1946, Feb Average, Colombia, COL
24.8259, 1946, Mar Average, Colombia, COL
24.2332, 1946, Apr Average, Colombia, COL
24.0837, 1946, May Average, Colombia, COL
23.9214, 1946, Jun Average, Colombia, COL
23.7347, 1946, Jul Average, Colombia, COL
23.9392, 1946, Aug Average, Colombia, COL
24.5039, 1946, Sep Average, Colombia, COL
24.6199, 1946, Oct Average, Colombia, COL
24.5508, 1946, Nov Average, Colombia, COL
24.4541, 1946, Dec Average, Colombia, COL
24.8367, 1947, Jan Average, Colombia, COL
25.3367, 1947, Feb Average, Colombia, COL
25.6503, 1947, Mar Average, Colombia, COL
24.9125, 1947, Apr Average, Colombia, COL
24.3532, 1947, May Average, Colombia, COL
23.9142, 1947, Jun Average, Colombia, COL
23.4874, 1947, Jul Average, Colombia, COL
23.9095, 1947, Aug Average, Colombia, COL
24.3338, 1947, Sep Average, Colombia, COL
24.3475, 1947, Oct Average, Colombia, COL
24.8772, 1947, Nov Average, Colombia, COL
25.0086, 1947, Dec Average, Colombia, COL
24.8355, 1948, Jan Average, Colombia, COL
25.014, 1948, Feb Average, Colombia, COL
25.2775, 1948, Mar Average, Colombia, COL
24.409, 1948, Apr Average, Colombia, COL
24.4139, 1948, May Average, Colombia, COL
23.6867, 1948, Jun Average, Colombia, COL
23.4911, 1948, Jul Average, Colombia, COL
23.9934, 1948, Aug Average, Colombia, COL
24.7227, 1948, Sep Average, Colombia, COL
24.5435, 1948, Oct Average, Colombia, COL
24.9723, 1948, Nov Average, Colombia, COL
24.913, 1948, Dec Average, Colombia, COL
24.5708, 1949, Jan Average, Colombia, COL
24.7779, 1949, Feb Average, Colombia, COL
25.1924, 1949, Mar Average, Colombia, COL
24.6272, 1949, Apr Average, Colombia, COL
24.2041, 1949, May Average, Colombia, COL
23.3234, 1949, Jun Average, Colombia, COL
23.0968, 1949, Jul Average, Colombia, COL
23.5426, 1949, Aug Average, Colombia, COL
23.9319, 1949, Sep Average, Colombia, COL
24.215, 1949, Oct Average, Colombia, COL
24.384, 1949, Nov Average, Colombia, COL
24.2837, 1949, Dec Average, Colombia, COL
23.8327, 1950, Jan Average, Colombia, COL
24.0072, 1950, Feb Average, Colombia, COL
24.1559, 1950, Mar Average, Colombia, COL
24.1361, 1950, Apr Average, Colombia, COL
23.6455, 1950, May Average, Colombia, COL
22.9541, 1950, Jun Average, Colombia, COL
22.8418, 1950, Jul Average, Colombia, COL
23.2797, 1950, Aug Average, Colombia, COL
24.2861, 1950, Sep Average, Colombia, COL
23.9146, 1950, Oct Average, Colombia, COL
24.2168, 1950, Nov Average, Colombia, COL
24.2807, 1950, Dec Average, Colombia, COL
23.7641, 1951, Jan Average, Colombia, COL
23.8832, 1951, Feb Average, Colombia, COL
24.5314, 1951, Mar Average, Colombia, COL
24.7377, 1951, Apr Average, Colombia, COL
24.3958, 1951, May Average, Colombia, COL
23.8816, 1951, Jun Average, Colombia, COL
23.523, 1951, Jul Average, Colombia, COL
24.0696, 1951, Aug Average, Colombia, COL
24.6214, 1951, Sep Average, Colombia, COL
24.7852, 1951, Oct Average, Colombia, COL
24.5683, 1951, Nov Average, Colombia, COL
24.6376, 1951, Dec Average, Colombia, COL
24.5907, 1952, Jan Average, Colombia, COL
25.1051, 1952, Feb Average, Colombia, COL
25.4831, 1952, Mar Average, Colombia, COL
24.784, 1952, Apr Average, Colombia, COL
24.5005, 1952, May Average, Colombia, COL
23.8001, 1952, Jun Average, Colombia, COL
23.6081, 1952, Jul Average, Colombia, COL
23.9953, 1952, Aug Average, Colombia, COL
24.3083, 1952, Sep Average, Colombia, COL
24.5633, 1952, Oct Average, Colombia, COL
24.3035, 1952, Nov Average, Colombia, COL
24.4172, 1952, Dec Average, Colombia, COL
24.4148, 1953, Jan Average, Colombia, COL
24.7013, 1953, Feb Average, Colombia, COL
24.6356, 1953, Mar Average, Colombia, COL
25.1194, 1953, Apr Average, Colombia, COL
24.3029, 1953, May Average, Colombia, COL
24.1487, 1953, Jun Average, Colombia, COL
23.7938, 1953, Jul Average, Colombia, COL
24.4453, 1953, Aug Average, Colombia, COL
24.3112, 1953, Sep Average, Colombia, COL
24.2806, 1953, Oct Average, Colombia, COL
24.664, 1953, Nov Average, Colombia, COL
24.5531, 1953, Dec Average, Colombia, COL
24.3852, 1954, Jan Average, Colombia, COL
24.747, 1954, Feb Average, Colombia, COL
25.1262, 1954, Mar Average, Colombia, COL
24.2861, 1954, Apr Average, Colombia, COL
24.0197, 1954, May Average, Colombia, COL
23.2377, 1954, Jun Average, Colombia, COL
22.8563, 1954, Jul Average, Colombia, COL
23.1561, 1954, Aug Average, Colombia, COL
24.0632, 1954, Sep Average, Colombia, COL
23.4879, 1954, Oct Average, Colombia, COL
23.9788, 1954, Nov Average, Colombia, COL
23.9003, 1954, Dec Average, Colombia, COL
24.2748, 1955, Jan Average, Colombia, COL
24.7135, 1955, Feb Average, Colombia, COL
24.386, 1955, Mar Average, Colombia, COL
23.9992, 1955, Apr Average, Colombia, COL
24.2475, 1955, May Average, Colombia, COL
23.4772, 1955, Jun Average, Colombia, COL
23.2082, 1955, Jul Average, Colombia, COL
23.7315, 1955, Aug Average, Colombia, COL
23.8198, 1955, Sep Average, Colombia, COL
23.8502, 1955, Oct Average, Colombia, COL
24.2534, 1955, Nov Average, Colombia, COL
24.0209, 1955, Dec Average, Colombia, COL
23.5621, 1956, Jan Average, Colombia, COL
24.284, 1956, Feb Average, Colombia, COL
24.8339, 1956, Mar Average, Colombia, COL
24.7848, 1956, Apr Average, Colombia, COL
23.9928, 1956, May Average, Colombia, COL
23.4558, 1956, Jun Average, Colombia, COL
23.4699, 1956, Jul Average, Colombia, COL
23.6552, 1956, Aug Average, Colombia, COL
23.9512, 1956, Sep Average, Colombia, COL
23.9605, 1956, Oct Average, Colombia, COL
24.2465, 1956, Nov Average, Colombia, COL
24.1219, 1956, Dec Average, Colombia, COL
24.2222, 1957, Jan Average, Colombia, COL
24.9611, 1957, Feb Average, Colombia, COL
25.0803, 1957, Mar Average, Colombia, COL
24.7499, 1957, Apr Average, Colombia, COL
24.4463, 1957, May Average, Colombia, COL
24.1251, 1957, Jun Average, Colombia, COL
24.0263, 1957, Jul Average, Colombia, COL
24.479, 1957, Aug Average, Colombia, COL
24.8478, 1957, Sep Average, Colombia, COL
24.5479, 1957, Oct Average, Colombia, COL
24.887, 1957, Nov Average, Colombia, COL
25.0565, 1957, Dec Average, Colombia, COL
25.5021, 1958, Jan Average, Colombia, COL
25.9707, 1958, Feb Average, Colombia, COL
26.4388, 1958, Mar Average, Colombia, COL
25.6355, 1958, Apr Average, Colombia, COL
24.8719, 1958, May Average, Colombia, COL
24.4633, 1958, Jun Average, Colombia, COL
24.168, 1958, Jul Average, Colombia, COL
24.2667, 1958, Aug Average, Colombia, COL
25.0967, 1958, Sep Average, Colombia, COL
24.9252, 1958, Oct Average, Colombia, COL
24.6909, 1958, Nov Average, Colombia, COL
24.9124, 1958, Dec Average, Colombia, COL
25.3174, 1959, Jan Average, Colombia, COL
25.2918, 1959, Feb Average, Colombia, COL
25.8353, 1959, Mar Average, Colombia, COL
25.3692, 1959, Apr Average, Colombia, COL
24.3091, 1959, May Average, Colombia, COL
23.7519, 1959, Jun Average, Colombia, COL
23.9575, 1959, Jul Average, Colombia, COL
24.0809, 1959, Aug Average, Colombia, COL
24.5493, 1959, Sep Average, Colombia, COL
24.4066, 1959, Oct Average, Colombia, COL
24.593, 1959, Nov Average, Colombia, COL
24.9896, 1959, Dec Average, Colombia, COL
24.9494, 1960, Jan Average, Colombia, COL
25.4015, 1960, Feb Average, Colombia, COL
25.3022, 1960, Mar Average, Colombia, COL
24.8716, 1960, Apr Average, Colombia, COL
24.4247, 1960, May Average, Colombia, COL
23.9777, 1960, Jun Average, Colombia, COL
23.7066, 1960, Jul Average, Colombia, COL
24.0895, 1960, Aug Average, Colombia, COL
24.304, 1960, Sep Average, Colombia, COL
24.683, 1960, Oct Average, Colombia, COL
24.7496, 1960, Nov Average, Colombia, COL
24.5143, 1960, Dec Average, Colombia, COL
24.7933, 1961, Jan Average, Colombia, COL
25.0409, 1961, Feb Average, Colombia, COL
25.4596, 1961, Mar Average, Colombia, COL
25.146, 1961, Apr Average, Colombia, COL
25.1187, 1961, May Average, Colombia, COL
23.8817, 1961, Jun Average, Colombia, COL
23.7056, 1961, Jul Average, Colombia, COL
24.2923, 1961, Aug Average, Colombia, COL
24.3828, 1961, Sep Average, Colombia, COL
24.5893, 1961, Oct Average, Colombia, COL
24.1155, 1961, Nov Average, Colombia, COL
24.634, 1961, Dec Average, Colombia, COL
24.705, 1962, Jan Average, Colombia, COL
25.2201, 1962, Feb Average, Colombia, COL
24.9084, 1962, Mar Average, Colombia, COL
24.8396, 1962, Apr Average, Colombia, COL
24.0142, 1962, May Average, Colombia, COL
23.3134, 1962, Jun Average, Colombia, COL
23.8412, 1962, Jul Average, Colombia, COL
24.0852, 1962, Aug Average, Colombia, COL
24.6553, 1962, Sep Average, Colombia, COL
24.5929, 1962, Oct Average, Colombia, COL
24.6292, 1962, Nov Average, Colombia, COL
25.0332, 1962, Dec Average, Colombia, COL
24.8573, 1963, Jan Average, Colombia, COL
24.8954, 1963, Feb Average, Colombia, COL
25.2215, 1963, Mar Average, Colombia, COL
24.6022, 1963, Apr Average, Colombia, COL
24.1503, 1963, May Average, Colombia, COL
24.1906, 1963, Jun Average, Colombia, COL
24.0293, 1963, Jul Average, Colombia, COL
24.595, 1963, Aug Average, Colombia, COL
24.8826, 1963, Sep Average, Colombia, COL
24.8645, 1963, Oct Average, Colombia, COL
24.4413, 1963, Nov Average, Colombia, COL
25.1643, 1963, Dec Average, Colombia, COL
25.3155, 1964, Jan Average, Colombia, COL
25.9878, 1964, Feb Average, Colombia, COL
25.6372, 1964, Mar Average, Colombia, COL
24.6254, 1964, Apr Average, Colombia, COL
24.4853, 1964, May Average, Colombia, COL
23.1914, 1964, Jun Average, Colombia, COL
23.2809, 1964, Jul Average, Colombia, COL
23.705, 1964, Aug Average, Colombia, COL
24.0021, 1964, Sep Average, Colombia, COL
23.9731, 1964, Oct Average, Colombia, COL
24.1244, 1964, Nov Average, Colombia, COL
23.813, 1964, Dec Average, Colombia, COL
24.157, 1965, Jan Average, Colombia, COL
24.7985, 1965, Feb Average, Colombia, COL
25.298, 1965, Mar Average, Colombia, COL
24.4191, 1965, Apr Average, Colombia, COL
24.0789, 1965, May Average, Colombia, COL
24.0339, 1965, Jun Average, Colombia, COL
23.9928, 1965, Jul Average, Colombia, COL
23.9576, 1965, Aug Average, Colombia, COL
24.4801, 1965, Sep Average, Colombia, COL
24.628, 1965, Oct Average, Colombia, COL
24.3071, 1965, Nov Average, Colombia, COL
24.6603, 1965, Dec Average, Colombia, COL
25.4041, 1966, Jan Average, Colombia, COL
25.6037, 1966, Feb Average, Colombia, COL
25.2627, 1966, Mar Average, Colombia, COL
25.0125, 1966, Apr Average, Colombia, COL
24.527, 1966, May Average, Colombia, COL
23.9201, 1966, Jun Average, Colombia, COL
23.7731, 1966, Jul Average, Colombia, COL
23.92, 1966, Aug Average, Colombia, COL
24.238, 1966, Sep Average, Colombia, COL
24.2824, 1966, Oct Average, Colombia, COL
24.0988, 1966, Nov Average, Colombia, COL
24.1289, 1966, Dec Average, Colombia, COL
24.1764, 1967, Jan Average, Colombia, COL
24.587, 1967, Feb Average, Colombia, COL
24.6415, 1967, Mar Average, Colombia, COL
24.2113, 1967, Apr Average, Colombia, COL
24.1227, 1967, May Average, Colombia, COL
23.3528, 1967, Jun Average, Colombia, COL
23.2973, 1967, Jul Average, Colombia, COL
23.8179, 1967, Aug Average, Colombia, COL
